Frame, Frame Full, Scene
3442, 0.016635, 0.000103
3443, 0.016762, 0.000105
3444, 0.017122, 0.000118
3445, 0.016386, 0.000128
3446, 0.01656, 0.000104
3447, 0.016762, 9.6e-05
3448, 0.017, 0.000108
3449, 0.016545, 0.000108
3450, 0.016525, 0.0001
3451, 0.016773, 0.000105
3452, 0.017745, 0.000102
3453, 0.015957, 0.000103
3454, 0.01639, 0.000108
3455, 0.016628, 0.000101
3456, 0.016736, 0.000109
3457, 0.016763, 0.000112
3458, 0.017099, 9.8e-05
3459, 0.01635, 0.000118
3460, 0.016593, 0.000105
3461, 0.016656, 0.0001
3462, 0.016509, 0.000106
3463, 0.016767, 9.6e-05
3464, 0.016703, 0.000103
3465, 0.016673, 0.000108
3466, 0.016847, 9.8e-05
3467, 0.017145, 0.00033
3468, 0.01633, 0.000125
3469, 0.016758, 0.000108
3470, 0.016545, 0.000136
3471, 0.016902, 0.000114
3472, 0.016604, 0.000188
3473, 0.016893, 0.00013
3474, 0.016229, 0.000104
3475, 0.016726, 0.000109
3476, 0.016703, 0.000116
3477, 0.016813, 0.000111
3478, 0.016662, 0.000127
3479, 0.016578, 0.000114
3480, 0.01671, 0.000105
3481, 0.016697, 0.000128
3482, 0.01666, 0.00012
3483, 0.016731, 0.000102
3484, 0.016959, 0.000117
3485, 0.016935, 0.000118
3486, 0.016496, 0.000103
3487, 0.016607, 0.000113
3488, 0.016871, 0.0001
3489, 0.01667, 0.000117
3490, 0.01675, 0.000221
3491, 0.016594, 0.000152
3492, 0.016778, 0.000125
3493, 0.016635, 0.000124
3494, 0.016913, 0.000104
3495, 0.016543, 0.000111
3496, 0.016677, 9.8e-05
3497, 0.016455, 0.000104
3498, 0.016631, 0.000108
3499, 0.016725, 9.7e-05
3500, 0.016458, 0.000122
3501, 0.016738, 0.000127
3502, 0.016868, 0.0001
3503, 0.016731, 0.00012
3504, 0.016514, 0.000104
3505, 0.016762, 0.000103
3506, 0.016776, 0.000107
3507, 0.016624, 0.00011
3508, 0.01687, 9.4e-05
3509, 0.016834, 0.000109
3510, 0.016816, 0.000101
3511, 0.016782, 0.000104
3512, 0.016787, 0.000111
3513, 0.016967, 0.000109
3514, 0.016336, 0.000112
3515, 0.016983, 0.000125
3516, 0.016814, 9.9e-05
3517, 0.016116, 0.000113
3518, 0.01696, 9.9e-05
3519, 0.017, 9.8e-05
3520, 0.016187, 0.000109
3521, 0.016555, 0.000102
3522, 0.016407, 0.000108
3523, 0.016632, 0.000106
3524, 0.016738, 9.8e-05
3525, 0.016655, 0.000111
3526, 0.016626, 0.000104
3527, 0.017024, 0.0001
3528, 0.016363, 0.000107
3529, 0.016973, 0.000101
3530, 0.016424, 0.0001
3531, 0.016637, 0.000108
3532, 0.016842, 9.9e-05
3533, 0.01692, 0.000202
3534, 0.016694, 0.000122
3535, 0.016387, 0.0001
3536, 0.016692, 0.000108
3537, 0.016635, 0.000109
3538, 0.016756, 9.8e-05
3539, 0.017108, 0.000107
3540, 0.016349, 0.000101
3541, 0.017097, 0.000102
3542, 0.016495, 0.000106
3543, 0.01664, 9.8e-05
3544, 0.016508, 0.000107
3545, 0.016743, 0.000111
3546, 0.016774, 9.8e-05
3547, 0.016601, 0.000106
3548, 0.017032, 0.000104
3549, 0.016319, 0.000101
3550, 0.016953, 0.000105
3551, 0.016566, 9.8e-05
3552, 0.016619, 0.00012
3553, 0.016655, 0.000109
3554, 0.016807, 9.8e-05
3555, 0.017264, 0.000139
3556, 0.016254, 0.000164
3557, 0.016586, 0.0001
3558, 0.016692, 0.000108
3559, 0.016532, 0.000104
3560, 0.016804, 0.000101
3561, 0.017194, 0.00013
3562, 0.016158, 9.8e-05
3563, 0.016762, 9.8e-05
3564, 0.016984, 0.000122
3565, 0.016369, 0.000101
3566, 0.016577, 0.000105
3567, 0.01705, 0.000106
3568, 0.016436, 9.9e-05
3569, 0.01687, 0.000111
3570, 0.016514, 0.000126
3571, 0.016658, 9.7e-05
3572, 0.016764, 0.000105
3573, 0.016877, 0.000107
3574, 0.016548, 0.000129
3575, 0.016682, 0.000131
3576, 0.016644, 0.000126
3577, 0.016703, 0.000109
3578, 0.016649, 0.000185
3579, 0.01677, 9.8e-05
3580, 0.016657, 0.000109
3581, 0.016697, 0.000109
3582, 0.016879, 9.6e-05
3583, 0.016469, 0.000109
3584, 0.016745, 9.8e-05
3585, 0.016741, 0.000101
3586, 0.016591, 0.000105
3587, 0.016835, 9.5e-05
3588, 0.017213, 0.000153
3589, 0.016116, 0.000108
3590, 0.016686, 0.000101
3591, 0.016661, 0.000136
3592, 0.016736, 0.000104
3593, 0.016998, 0.000105
3594, 0.016369, 0.000107
3595, 0.016679, 0.00011
3596, 0.016815, 9.7e-05
3597, 0.016622, 0.000108
3598, 0.016838, 9.9e-05
3599, 0.016462, 0.000106
3600, 0.016768, 0.000107
3601, 0.016881, 0.000101
3602, 0.016506, 0.000107
3603, 0.016596, 0.000121
3604, 0.016964, 9.8e-05
3605, 0.016567, 0.00011
3606, 0.017139, 9.8e-05
3607, 0.016239, 0.000101
3608, 0.016719, 0.000108
3609, 0.016875, 0.0001
3610, 0.016553, 0.000109
3611, 0.01664, 0.000106
3612, 0.016896, 0.000109
3613, 0.01656, 0.000214
3614, 0.016638, 0.000107
3615, 0.016715, 9.9e-05
3616, 0.01685, 0.000104
3617, 0.016566, 0.0001
3618, 0.016799, 0.0001
3619, 0.017136, 0.000106
3620, 0.016181, 9.8e-05
3621, 0.016847, 0.000113
3622, 0.01644, 0.000106
3623, 0.016792, 9.7e-05
3624, 0.016703, 0.000104
3625, 0.016803, 0.000109
3626, 0.016576, 9.9e-05
3627, 0.01661, 0.000106
3628, 0.01693, 9.5e-05
3629, 0.016488, 0.0001
3630, 0.016763, 0.000107
3631, 0.016589, 9.8e-05
3632, 0.016732, 0.000106
3633, 0.016613, 0.000113
3634, 0.017114, 0.0001
3635, 0.016542, 0.000108
3636, 0.016911, 0.000105
3637, 0.016471, 0.000101
3638, 0.016823, 0.000106
3639, 0.016444, 9.7e-05
3640, 0.017049, 0.000105
3641, 0.016399, 0.000109
3642, 0.016861, 9.9e-05
3643, 0.016571, 0.000109
3644, 0.016697, 0.000106
3645, 0.016661, 0.000102
3646, 0.017028, 0.000139
3647, 0.016315, 0.000107
3648, 0.016763, 9.7e-05
3649, 0.017021, 0.000111
3650, 0.016318, 0.000108
3651, 0.016947, 9.9e-05
3652, 0.016539, 0.000104
3653, 0.016876, 0.000102
3654, 0.01648, 0.000107
3655, 0.017247, 0.000107
3656, 0.016161, 9.9e-05
3657, 0.016667, 0.000108
3658, 0.016972, 0.000136
3659, 0.016362, 9.8e-05
3660, 0.017042, 0.000108
3661, 0.01633, 0.0001
3662, 0.016779, 9.9e-05
3663, 0.01662, 0.000106
3664, 0.017102, 9.8e-05
3665, 0.01627, 0.000123
3666, 0.01667, 0.000105
3667, 0.016969, 0.0001
3668, 0.016447, 0.000108
3669, 0.016997, 0.000109
3670, 0.016569, 9.7e-05
3671, 0.01688, 0.000111
3672, 0.016532, 9.5e-05
3673, 0.01685, 0.000102
3674, 0.017057, 0.000107
3675, 0.016108, 0.000101
3676, 0.016725, 0.000107
3677, 0.016778, 0.000107
3678, 0.016601, 9.6e-05
3679, 0.016712, 0.000107
3680, 0.01681, 0.000107
3681, 0.016565, 0.000101
3682, 0.016764, 0.000106
3683, 0.016658, 0.000134
3684, 0.016773, 9.8e-05
3685, 0.016689, 0.000111
3686, 0.016724, 9.8e-05
3687, 0.016616, 0.000108
3688, 0.016759, 0.000107
3689, 0.016763, 0.000101
3690, 0.016636, 0.000107
3691, 0.016656, 0.000105
3692, 0.016574, 0.0001
3693, 0.01667, 0.00011
3694, 0.016769, 9.8e-05
3695, 0.016868, 0.000103
3696, 0.016478, 0.00011
3697, 0.016717, 0.0001
3698, 0.016892, 0.000121
3699, 0.016474, 0.000108
3700, 0.017013, 9.9e-05
3701, 0.016356, 0.00011
3702, 0.016723, 0.000105
3703, 0.016723, 9.8e-05
3704, 0.017046, 0.000108
3705, 0.016384, 0.000108
3706, 0.016878, 9.6e-05
3707, 0.017016, 0.000106
3708, 0.016344, 9.9e-05
3709, 0.016813, 0.000113
3710, 0.016624, 0.000107
3711, 0.016574, 9.7e-05
3712, 0.016831, 0.000165
3713, 0.016543, 0.000109
3714, 0.016698, 9.7e-05
3715, 0.016665, 0.000108
3716, 0.016785, 9.7e-05
3717, 0.016857, 0.000134
3718, 0.016798, 0.000119
3719, 0.016432, 9.9e-05
3720, 0.016674, 0.00011
3721, 0.016638, 0.00011
3722, 0.016836, 9.7e-05
3723, 0.017478, 0.000133
3724, 0.016497, 0.000106
3725, 0.016507, 0.0001
3726, 0.016975, 0.000107
3727, 0.016413, 9.8e-05
3728, 0.016751, 9.8e-05
3729, 0.016912, 0.000111
3730, 0.01645, 0.0001
3731, 0.017087, 0.000108
3732, 0.016196, 0.000106
3733, 0.016575, 0.000111
3734, 0.016617, 0.00011
3735, 0.016769, 0.000107
3736, 0.01659, 9.8e-05
3737, 0.016477, 0.000107
3738, 0.016748, 0.000104
3739, 0.016523, 9.9e-05
3740, 0.016814, 0.000106
3741, 0.016634, 0.000106
3742, 0.016741, 0.000105
3743, 0.016656, 0.000105
3744, 0.016838, 9.8e-05
3745, 0.016563, 0.000109
3746, 0.016717, 0.000107
3747, 0.016919, 0.000138
3748, 0.016531, 0.000105
3749, 0.016726, 0.0001
3750, 0.017042, 0.0001
3751, 0.016286, 0.000107
3752, 0.01689, 9.7e-05
3753, 0.016531, 0.000111
3754, 0.016799, 0.000107
3755, 0.016634, 0.0001
3756, 0.016855, 0.000106
3757, 0.016469, 0.000107
3758, 0.016663, 9.8e-05
3759, 0.016893, 0.00011
3760, 0.016537, 0.000104
3761, 0.01666, 0.000101
3762, 0.017104, 0.000106
3763, 0.016261, 0.000126
3764, 0.016971, 0.000139
3765, 0.016429, 0.000111
3766, 0.016743, 9.9e-05
3767, 0.016644, 0.000107
3768, 0.016979, 0.000129
3769, 0.016554, 0.000111
3770, 0.016762, 0.000137
3771, 0.016931, 0.000103
3772, 0.016781, 0.000104
3773, 0.016351, 0.000124
3774, 0.016839, 0.000109
3775, 0.016374, 0.00019
3776, 0.016775, 0.000114
3777, 0.016677, 0.000123
3778, 0.016713, 0.000118
3779, 0.016664, 0.000113
3780, 0.016714, 0.000106
3781, 0.016656, 0.00012
3782, 0.016695, 0.000147
3783, 0.016715, 0.000105
3784, 0.016637, 0.000119
3785, 0.016775, 0.000114
3786, 0.016662, 0.000119
3787, 0.016607, 0.000111
3788, 0.016866, 9.8e-05
3789, 0.016676, 0.00011
3790, 0.016573, 0.000124
3791, 0.017027, 9.9e-05
3792, 0.016633, 0.000107
3793, 0.016621, 0.000101
3794, 0.016608, 9.9e-05
3795, 0.016617, 0.000109
3796, 0.016784, 9.7e-05
3797, 0.016835, 0.000128
3798, 0.016498, 0.000107
3799, 0.016759, 0.0001
3800, 0.016596, 0.000109
3801, 0.016672, 0.000107
3802, 0.016906, 9.8e-05
3803, 0.016618, 0.000108
3804, 0.016833, 0.0001
3805, 0.016789, 0.000105
3806, 0.016506, 0.000106
3807, 0.016661, 9.8e-05
3808, 0.016965, 0.000108
3809, 0.016453, 0.000111
3810, 0.016691, 0.00011
3811, 0.016663, 0.000109
3812, 0.016678, 0.000105
3813, 0.016682, 9.9e-05
3814, 0.016653, 0.000105
3815, 0.01678, 9.9e-05
3816, 0.016677, 9.8e-05
3817, 0.01668, 0.000109
3818, 0.016732, 0.000124
3819, 0.016726, 0.000107
3820, 0.016884, 0.000111
3821, 0.016487, 0.0001
3822, 0.016719, 0.000112
3823, 0.016855, 0.000108
3824, 0.016564, 9.7e-05
3825, 0.016578, 0.000109
3826, 0.016835, 9.7e-05
3827, 0.016757, 9.7e-05
3828, 0.016682, 0.000106
3829, 0.016575, 0.0001
3830, 0.016624, 0.000104
3831, 0.016704, 0.000105
3832, 0.016717, 0.0001
3833, 0.016658, 0.000123
3834, 0.016756, 0.000108
3835, 0.016676, 0.0001
3836, 0.016939, 0.000167
3837, 0.016568, 0.000101
3838, 0.016811, 0.000102
3839, 0.016519, 0.00011
3840, 0.016725, 0.000101
3841, 0.016729, 0.00011
3842, 0.016669, 0.000108
3843, 0.016738, 9.6e-05
3844, 0.016712, 0.000107
3845, 0.01677, 0.000109
3846, 0.016721, 9.9e-05
3847, 0.016566, 0.000108
3848, 0.017108, 0.000105
3849, 0.016253, 0.000101
3850, 0.016755, 0.000106
3851, 0.01676, 9.8e-05
3852, 0.016671, 0.000108
3853, 0.0166, 0.000111
3854, 0.016756, 9.7e-05
3855, 0.016801, 0.000109
3856, 0.016698, 0.000106
3857, 0.01662, 0.000109
3858, 0.016493, 0.000107
3859, 0.016807, 9.8e-05
3860, 0.016916, 0.000103
3861, 0.016427, 0.000111
3862, 0.016718, 9.7e-05
3863, 0.016897, 0.000107
3864, 0.01648, 0.000105
3865, 0.016752, 0.000101
3866, 0.017038, 0.000107
3867, 0.016332, 0.000104
3868, 0.016971, 9.6e-05
3869, 0.016352, 0.000109
3870, 0.016796, 0.000105
3871, 0.016843, 9.7e-05
3872, 0.016829, 0.000109
3873, 0.016447, 0.000113
3874, 0.016735, 0.000157
3875, 0.016826, 0.000108
3876, 0.016706, 9.8e-05
3877, 0.016768, 0.000111
3878, 0.016499, 0.000107
3879, 0.016734, 9.6e-05
3880, 0.016631, 0.000107
3881, 0.01716, 0.000103
3882, 0.016296, 0.000101
3883, 0.016836, 0.000106
3884, 0.016729, 9.7e-05
3885, 0.016978, 0.000136
3886, 0.016248, 0.000106
3887, 0.017075, 9.9e-05
3888, 0.016263, 0.000106
3889, 0.016717, 0.000108
3890, 0.01739, 0.00011
3891, 0.015936, 0.000105
3892, 0.016757, 0.000127
3893, 0.016648, 0.000104
3894, 0.01665, 0.000122
3895, 0.016693, 9.8e-05
3896, 0.016877, 0.00014
3897, 0.016471, 0.000111
3898, 0.016788, 9.7e-05
3899, 0.01678, 0.000107
3900, 0.017142, 0.000124
3901, 0.016269, 0.000102
3902, 0.016609, 0.000105
3903, 0.016888, 9.9e-05
3904, 0.016564, 9.8e-05
3905, 0.016655, 0.000108
3906, 0.016693, 9.9e-05
3907, 0.016701, 0.000105
3908, 0.016788, 0.000107
3909, 0.016624, 0.000147
3910, 0.016669, 0.00011
3911, 0.016848, 0.000111
3912, 0.016557, 0.000113
3913, 0.017099, 0.000115
3914, 0.016326, 0.0001
3915, 0.016987, 0.000117
3916, 0.016471, 0.000105
3917, 0.016653, 9.8e-05
3918, 0.016988, 0.000124
3919, 0.016346, 0.000105
3920, 0.016813, 9.8e-05
3921, 0.016801, 0.000107
3922, 0.016476, 0.000107
3923, 0.016651, 9.8e-05
3924, 0.017022, 0.000107
3925, 0.016335, 0.000101
3926, 0.016726, 9.8e-05
3927, 0.016954, 0.000109
3928, 0.01645, 9.6e-05
3929, 0.016938, 0.000111
3930, 0.016423, 0.00011
3931, 0.016845, 0.00012
3932, 0.016546, 0.000108
3933, 0.017088, 0.000111
3934, 0.016424, 9.7e-05
3935, 0.016621, 0.000112
3936, 0.017053, 9.7e-05
3937, 0.016458, 9.9e-05
3938, 0.016943, 0.000126
3939, 0.016612, 9.9e-05
3940, 0.016737, 0.000111
3941, 0.016475, 0.00011
3942, 0.017057, 9.9e-05
3943, 0.016272, 0.000137
3944, 0.016661, 0.000105
3945, 0.017051, 0.000101
3946, 0.016284, 0.000106
3947, 0.016997, 9.7e-05
3948, 0.016595, 0.000101
3949, 0.016777, 0.000253
3950, 0.016513, 9.8e-05
3951, 0.016783, 0.000108
3952, 0.016806, 0.000122
3953, 0.016511, 0.000101
3954, 0.017451, 0.000107
3955, 0.016019, 0.000106
3956, 0.017028, 0.000104
3957, 0.016455, 0.000115
3958, 0.017195, 0.000116
3959, 0.016177, 9.9e-05
3960, 0.016532, 0.000111
3961, 0.016678, 0.000102
3962, 0.016681, 0.000122
3963, 0.016693, 0.000105
3964, 0.016998, 9.8e-05
3965, 0.016426, 0.000217
3966, 0.016976, 0.000111
3967, 0.016785, 9.9e-05
3968, 0.016274, 0.000133
3969, 0.016754, 0.000109
3970, 0.016894, 0.000102
3971, 0.016632, 0.000106
3972, 0.016957, 0.000101
3973, 0.016464, 0.000116
3974, 0.016563, 0.000106
3975, 0.016696, 0.0001
3976, 0.01684, 0.000121
3977, 0.016573, 0.000109
3978, 0.016819, 9.8e-05
3979, 0.017311, 0.000105
3980, 0.015964, 0.0001
3981, 0.016639, 0.000102
3982, 0.016853, 0.000104
3983, 0.016544, 9.7e-05
3984, 0.016737, 0.000107
3985, 0.016927, 0.000113
3986, 0.016448, 9.7e-05
3987, 0.016674, 0.000107
3988, 0.017063, 0.000112
3989, 0.016378, 0.000101
3990, 0.016551, 0.000106
3991, 0.017167, 9.7e-05
3992, 0.016329, 9.5e-05
3993, 0.01663, 0.00014
3994, 0.016973, 9.6e-05
3995, 0.016666, 0.000123
3996, 0.016576, 0.000107
3997, 0.016861, 0.0001
3998, 0.016426, 0.000124
3999, 0.01693, 0.000104
4000, 0.016599, 9.8e-05
4001, 0.016789, 0.000141
4002, 0.016658, 9.9e-05
4003, 0.016866, 0.000102
4004, 0.016623, 0.000173
4005, 0.01656, 0.000103
4006, 0.017296, 0.000129
4007, 0.016036, 0.000108
4008, 0.016711, 9.8e-05
4009, 0.016901, 0.000122
4010, 0.016425, 0.00011
4011, 0.016763, 9.8e-05
4012, 0.017291, 0.000105
4013, 0.016234, 0.000203
4014, 0.016598, 0.000126
4015, 0.016761, 0.000132
4016, 0.016539, 0.000102
4017, 0.017038, 0.000111
4018, 0.016441, 0.000106
4019, 0.016654, 9.8e-05
4020, 0.016787, 0.000107
4021, 0.016629, 0.000107
4022, 0.016917, 0.000104
4023, 0.016316, 0.000109
4024, 0.016995, 9.6e-05
4025, 0.016638, 0.000101
4026, 0.016463, 0.000107
4027, 0.016754, 0.0001
4028, 0.016704, 0.000105
4029, 0.016666, 0.000107
4030, 0.016963, 0.0001
4031, 0.016431, 0.000127
4032, 0.016682, 0.000103
4033, 0.016755, 0.000102
4034, 0.016959, 0.000108
4035, 0.016333, 0.000109
4036, 0.016981, 0.000112
4037, 0.016884, 0.000108
4038, 0.016458, 9.8e-05
4039, 0.016802, 0.000111
4040, 0.016474, 0.000107
4041, 0.01705, 9.7e-05
4042, 0.016428, 0.000107
4043, 0.0166, 0.000107
4044, 0.016862, 9.8e-05
4045, 0.016478, 0.000109
4046, 0.016912, 9.8e-05
4047, 0.016559, 9.8e-05
4048, 0.016685, 0.000109
4049, 0.016979, 0.0001
4050, 0.016441, 0.000112
4051, 0.016644, 0.000109
4052, 0.017018, 9.5e-05
4053, 0.016387, 0.00011
4054, 0.016687, 0.000107
4055, 0.017037, 0.000188
4056, 0.016209, 0.000124
4057, 0.016762, 0.000101
4058, 0.017067, 0.000103
4059, 0.01625, 0.000103
4060, 0.017056, 0.0001
4061, 0.016361, 0.000127
4062, 0.01701, 0.000102
4063, 0.016384, 9.9e-05
4064, 0.016856, 0.000108
4065, 0.017211, 0.000109
4066, 0.016019, 9.7e-05
4067, 0.016865, 0.000108
4068, 0.016777, 0.000104
4069, 0.01663, 0.000106
4070, 0.016985, 0.000141
4071, 0.016416, 0.000105
4072, 0.016627, 0.000137
4073, 0.016583, 0.000122
4074, 0.016686, 0.000119
4075, 0.016667, 0.00013
4076, 0.016754, 0.000115
4077, 0.016685, 0.000109
4078, 0.016636, 0.000117
4079, 0.016727, 0.000105
4080, 0.016704, 0.000106
4081, 0.016662, 0.000116
4082, 0.016714, 0.000101
4083, 0.016689, 0.000118
4084, 0.01684, 0.000115
4085, 0.016616, 0.000106
4086, 0.016756, 0.000109
4087, 0.016547, 0.000109
4088, 0.016834, 9.7e-05
4089, 0.016565, 0.000113
4090, 0.016696, 0.0001
4091, 0.016697, 0.000111
4092, 0.016708, 0.00011
4093, 0.016745, 0.000101
4094, 0.016613, 0.000121
4095, 0.016911, 0.000106
4096, 0.016566, 9.7e-05
4097, 0.016594, 0.000136
4098, 0.016953, 0.00011
4099, 0.0165, 9.7e-05
4100, 0.016626, 0.000107
4101, 0.016942, 0.000101
4102, 0.016583, 9.6e-05
4103, 0.016726, 0.000106
4104, 0.017002, 9.9e-05
4105, 0.016376, 0.000118
4106, 0.01666, 0.000106
4107, 0.016928, 9.7e-05
4108, 0.016571, 0.000106
4109, 0.016593, 0.000107
4110, 0.016959, 0.0001
4111, 0.016419, 0.000167
4112, 0.016874, 9.9e-05
4113, 0.016791, 9.8e-05
4114, 0.016437, 0.000106
4115, 0.016684, 9.9e-05
4116, 0.016768, 0.000108
4117, 0.016602, 0.000139
4118, 0.016708, 9.7e-05
4119, 0.016732, 0.000109
4120, 0.017167, 0.000132
4121, 0.016271, 0.000103
4122, 0.016783, 0.000106
4123, 0.016719, 9.7e-05
4124, 0.016552, 9.8e-05
4125, 0.016617, 0.00011
4126, 0.016756, 9.7e-05
4127, 0.016595, 0.000121
4128, 0.016745, 0.000108
4129, 0.016984, 9.8e-05
4130, 0.016378, 0.000129
4131, 0.016742, 0.000104
4132, 0.016944, 0.000113
4133, 0.016414, 0.00011
4134, 0.017042, 0.000108
4135, 0.016452, 9.9e-05
4136, 0.016754, 0.000111
4137, 0.016714, 0.000102
4138, 0.017039, 0.000115
4139, 0.016361, 0.000108
4140, 0.016764, 0.000101
4141, 0.016884, 0.000109
4142, 0.016372, 0.000108
4143, 0.016656, 9.9e-05
4144, 0.016704, 0.000108
4145, 0.016772, 0.000101
4146, 0.016676, 9.9e-05
4147, 0.016983, 0.000105
4148, 0.016459, 9.6e-05
4149, 0.016709, 0.000114
4150, 0.016992, 0.000124
4151, 0.016398, 9.9e-05
4152, 0.017149, 0.000105
4153, 0.016167, 0.000109
4154, 0.016723, 0.0001
4155, 0.016659, 0.000108
4156, 0.017137, 9.8e-05
4157, 0.016268, 0.000101
4158, 0.016648, 0.000131
4159, 0.017142, 9.7e-05
4160, 0.016434, 0.000124
4161, 0.017005, 0.000109
4162, 0.016331, 9.8e-05
4163, 0.016692, 0.000107
4164, 0.01662, 0.000106
4165, 0.017019, 0.000102
4166, 0.016371, 0.000108
4167, 0.016709, 0.0001
4168, 0.017144, 0.000102
4169, 0.01629, 0.000143
4170, 0.01676, 0.000101
4171, 0.017065, 0.000228
4172, 0.016317, 0.000103
4173, 0.016889, 9.8e-05
4174, 0.016529, 0.000111
4175, 0.016871, 0.000165
4176, 0.01647, 9.7e-05
4177, 0.016717, 0.000112
4178, 0.016823, 9.7e-05
4179, 0.016622, 9.9e-05
4180, 0.016668, 0.000109
4181, 0.016808, 9.9e-05
4182, 0.016566, 0.000107
4183, 0.016904, 0.000106
4184, 0.016479, 9.6e-05
4185, 0.016694, 0.00011
4186, 0.016712, 0.000109
4187, 0.016814, 9.7e-05
4188, 0.016507, 0.000107
4189, 0.016722, 0.000102
4190, 0.016878, 9.7e-05
4191, 0.016444, 0.000107
4192, 0.016807, 9.8e-05
4193, 0.016837, 0.000109
4194, 0.016459, 0.000107
4195, 0.016894, 0.000101
4196, 0.016633, 0.000192
4197, 0.016575, 0.000107
4198, 0.01698, 9.9e-05
4199, 0.017212, 0.000108
4200, 0.015933, 0.0001
4201, 0.01675, 0.000104
4202, 0.017074, 0.000106
4203, 0.016355, 9.9e-05
4204, 0.016718, 0.000112
4205, 0.016665, 0.000108
4206, 0.016658, 9.4e-05
4207, 0.016732, 0.000122
4208, 0.016659, 0.000109
4209, 0.016705, 0.0001
4210, 0.016737, 0.000108
4211, 0.017062, 0.0001
4212, 0.016406, 0.0001
4213, 0.016622, 0.00011
4214, 0.016834, 9.8e-05
4215, 0.016549, 0.000112
4216, 0.016813, 0.000107
4217, 0.016883, 0.000104
4218, 0.0166, 0.000105
4219, 0.016475, 0.000107
4220, 0.017116, 0.0001
4221, 0.01619, 0.000113
4222, 0.017026, 9.8e-05
4223, 0.016455, 9.9e-05
4224, 0.016573, 0.000109
4225, 0.016786, 0.000101
4226, 0.016888, 0.000109
4227, 0.016401, 0.000105
4228, 0.016774, 0.000104
4229, 0.017094, 0.000109
4230, 0.016229, 0.000164
4231, 0.016787, 9.8e-05
4232, 0.016676, 0.000107
4233, 0.017003, 0.000101
4234, 0.016597, 9.9e-05
4235, 0.016976, 0.000105
4236, 0.01639, 9.7e-05
4237, 0.016563, 0.000118
4238, 0.016795, 0.000106
4239, 0.016722, 0.000125
4240, 0.016589, 0.000108
4241, 0.016708, 0.000108
4242, 0.016813, 9.7e-05
4243, 0.016578, 0.000107
4244, 0.016842, 9.7e-05
4245, 0.017169, 0.000108
4246, 0.01609, 0.000146
4247, 0.016698, 9.8e-05
4248, 0.016873, 0.000127
4249, 0.016511, 0.000113
4250, 0.01702, 0.000101
4251, 0.016485, 0.000103
4252, 0.016659, 0.000106
4253, 0.01662, 9.9e-05
4254, 0.0168, 0.000108
4255, 0.016516, 9.8e-05
4256, 0.016811, 0.000103
4257, 0.016573, 0.00011
4258, 0.016717, 9.6e-05
4259, 0.016677, 0.000105
4260, 0.016962, 0.000105
4261, 0.016453, 0.000102
4262, 0.016662, 0.000111
4263, 0.016926, 0.000106
4264, 0.016495, 9.8e-05
4265, 0.016985, 0.000111
4266, 0.016434, 0.000113
4267, 0.016677, 9.9e-05
4268, 0.016911, 0.000105
4269, 0.01691, 0.0001
4270, 0.016373, 0.000118
4271, 0.016656, 0.000108
4272, 0.017102, 9.5e-05
4273, 0.016339, 0.000111
4274, 0.017003, 0.000109
4275, 0.016715, 9.9e-05
4276, 0.01652, 0.000105
4277, 0.016536, 0.000101
4278, 0.017102, 9.8e-05
4279, 0.016494, 0.000107
4280, 0.016545, 9.9e-05
4281, 0.01667, 0.00011
4282, 0.016913, 0.000105
4283, 0.016494, 9.9e-05
4284, 0.017152, 0.000105
4285, 0.016163, 0.000112
4286, 0.016982, 0.0001
4287, 0.016484, 0.000113
4288, 0.016965, 9.6e-05
4289, 0.016395, 0.000102
4290, 0.01669, 0.000108
4291, 0.016961, 0.000124
4292, 0.016481, 0.000108
4293, 0.016647, 0.000109
4294, 0.016986, 0.000138
4295, 0.016488, 0.000112
4296, 0.016966, 0.000107
4297, 0.016352, 9.9e-05
4298, 0.016634, 0.000108
4299, 0.016929, 9.7e-05
4300, 0.017039, 9.9e-05
